CMDLINE /Users/kanavanand/venv/bin/python3 main.py
MEM 209.511719 1557307169.5894
MEM 209.511719 1557307169.7019
MEM 209.511719 1557307169.8127
MEM 209.511719 1557307169.9260
MEM 209.511719 1557307170.0367
MEM 209.511719 1557307170.1484
MEM 209.511719 1557307170.2623
MEM 209.511719 1557307170.3743
MEM 209.511719 1557307170.4848
MEM 209.511719 1557307170.5956
MEM 209.511719 1557307170.7040
MEM 209.511719 1557307170.8140
MEM 209.511719 1557307170.9269
MEM 209.511719 1557307171.0373
MEM 209.511719 1557307171.1474
MEM 209.511719 1557307171.2600
MEM 209.511719 1557307171.3718
MEM 209.511719 1557307171.4844
MEM 209.511719 1557307171.5931
MEM 209.511719 1557307171.7064
MEM 209.511719 1557307171.8152
MEM 209.511719 1557307171.9244
MEM 209.511719 1557307172.0328
MEM 209.511719 1557307172.1413
MEM 209.511719 1557307172.2528
MEM 209.511719 1557307172.3644
MEM 209.511719 1557307172.4765
MEM 209.511719 1557307172.5857
MEM 209.511719 1557307172.6993
MEM 209.511719 1557307172.8127
MEM 209.511719 1557307172.9248
MEM 209.511719 1557307173.0373
MEM 209.511719 1557307173.1489
MEM 209.511719 1557307173.2580
MEM 209.511719 1557307173.3716
MEM 209.511719 1557307173.4849
MEM 209.511719 1557307173.5943
MEM 209.511719 1557307173.7076
MEM 209.511719 1557307173.8175
MEM 209.511719 1557307173.9258
MEM 209.511719 1557307174.0379
MEM 209.511719 1557307174.1472
MEM 209.511719 1557307174.2604
MEM 209.511719 1557307174.3692
MEM 209.511719 1557307174.4784
MEM 209.511719 1557307174.5908
MEM 209.511719 1557307174.6997
MEM 209.511719 1557307174.8129
MEM 209.511719 1557307174.9263
MEM 209.511719 1557307175.0358
MEM 209.511719 1557307175.1494
MEM 209.511719 1557307175.2628
MEM 209.511719 1557307175.3751
MEM 209.511719 1557307175.4871
MEM 209.511719 1557307175.5997
MEM 209.511719 1557307175.7112
MEM 209.511719 1557307175.8198
MEM 209.511719 1557307175.9331
MEM 209.511719 1557307176.0463
MEM 209.511719 1557307176.1573
MEM 209.511719 1557307176.2680
MEM 209.511719 1557307176.3813
MEM 209.511719 1557307176.4946
MEM 209.511719 1557307176.6075
MEM 209.511719 1557307176.7196
MEM 209.511719 1557307176.8284
MEM 209.511719 1557307176.9416
MEM 209.511719 1557307177.0549
MEM 209.511719 1557307177.1635
MEM 209.511719 1557307177.2717
MEM 209.511719 1557307177.3838
MEM 209.511719 1557307177.4913
MEM 209.511719 1557307177.6001
MEM 209.511719 1557307177.7123
MEM 209.511719 1557307177.8239
MEM 209.511719 1557307177.9363
MEM 209.511719 1557307178.0480
MEM 209.511719 1557307178.1604
MEM 209.511719 1557307178.2719
MEM 209.511719 1557307178.3819
MEM 209.511719 1557307178.4951
MEM 209.511719 1557307178.6084
MEM 209.511719 1557307178.7209
MEM 209.511719 1557307178.8294
MEM 209.511719 1557307178.9376
MEM 209.511719 1557307179.0448
MEM 209.511719 1557307179.1537
MEM 209.511719 1557307179.2636
MEM 209.511719 1557307179.3714
MEM 209.511719 1557307179.4870
MEM 209.511719 1557307179.5971
MEM 209.511719 1557307179.7056
MEM 209.511719 1557307179.8168
MEM 209.511719 1557307179.9302
MEM 209.511719 1557307180.0411
MEM 209.511719 1557307180.1507
MEM 209.511719 1557307180.2621
MEM 209.511719 1557307180.3763
MEM 209.511719 1557307180.4846
MEM 209.511719 1557307180.5944
MEM 209.511719 1557307180.7062
MEM 209.511719 1557307180.8181
MEM 209.511719 1557307180.9294
MEM 209.511719 1557307181.0384
MEM 209.511719 1557307181.1466
MEM 209.511719 1557307181.2585
MEM 209.511719 1557307181.3704
MEM 209.511719 1557307181.4827
MEM 209.511719 1557307181.5941
MEM 209.511719 1557307181.7065
MEM 209.511719 1557307181.8150
MEM 209.511719 1557307181.9234
MEM 209.511719 1557307182.0348
MEM 209.511719 1557307182.1467
MEM 209.511719 1557307182.2546
MEM 209.511719 1557307182.3622
MEM 209.511719 1557307182.4749
MEM 209.511719 1557307182.5868
MEM 209.511719 1557307182.6990
MEM 209.511719 1557307182.8084
MEM 209.511719 1557307182.9179
MEM 209.511719 1557307183.0274
MEM 209.511719 1557307183.1395
MEM 209.511719 1557307183.2513
MEM 209.511719 1557307183.3634
MEM 209.511719 1557307183.4753
MEM 209.511719 1557307183.5876
MEM 209.511719 1557307183.6995
MEM 209.511719 1557307183.8115
MEM 209.511719 1557307183.9239
MEM 209.511719 1557307184.0356
MEM 209.511719 1557307184.1479
MEM 209.511719 1557307184.2567
MEM 209.511719 1557307184.3701
MEM 209.511719 1557307184.4788
MEM 209.511719 1557307184.5925
MEM 209.511719 1557307184.7056
MEM 209.511719 1557307184.8187
MEM 209.511719 1557307184.9318
MEM 209.511719 1557307185.0450
MEM 209.511719 1557307185.1585
MEM 209.511719 1557307185.2718
MEM 209.511719 1557307185.3812
MEM 209.511719 1557307185.4926
MEM 209.511719 1557307185.6070
MEM 209.511719 1557307185.7199
MEM 209.511719 1557307185.8299
MEM 209.511719 1557307185.9392
MEM 209.511719 1557307186.0509
MEM 209.511719 1557307186.1640
MEM 209.511719 1557307186.2770
MEM 209.511719 1557307186.3869
MEM 209.511719 1557307186.4989
MEM 209.511719 1557307186.6120
MEM 209.511719 1557307186.7244
MEM 209.511719 1557307186.8374
MEM 209.511719 1557307186.9489
MEM 209.511719 1557307187.0619
MEM 209.511719 1557307187.1750
MEM 209.511719 1557307187.2881
MEM 209.511719 1557307187.3977
MEM 209.511719 1557307187.5121
MEM 209.511719 1557307187.6242
MEM 209.511719 1557307187.7331
MEM 209.511719 1557307187.8417
MEM 209.511719 1557307187.9524
MEM 209.511719 1557307188.0646
MEM 209.511719 1557307188.1765
MEM 209.511719 1557307188.2886
MEM 209.511719 1557307188.3989
MEM 209.511719 1557307188.5127
MEM 209.511719 1557307188.6248
MEM 209.511719 1557307188.7347
MEM 209.511719 1557307188.8430
MEM 209.511719 1557307188.9526
MEM 209.511719 1557307189.0626
MEM 209.511719 1557307189.1760
MEM 209.511719 1557307189.2891
MEM 209.511719 1557307189.4018
MEM 209.511719 1557307189.5144
MEM 209.511719 1557307189.6275
MEM 209.511719 1557307189.7399
MEM 209.511719 1557307189.8535
MEM 209.511719 1557307189.9632
MEM 209.511719 1557307190.0719
MEM 209.511719 1557307190.1810
MEM 209.511719 1557307190.2945
MEM 209.511719 1557307190.4084
MEM 209.511719 1557307190.5154
MEM 209.511719 1557307190.6228
MEM 209.511719 1557307190.7349
MEM 209.511719 1557307190.8469
MEM 209.511719 1557307190.9590
MEM 209.511719 1557307191.0675
MEM 209.511719 1557307191.1782
MEM 209.511719 1557307191.2872
MEM 209.511719 1557307191.3990
MEM 209.511719 1557307191.5113
MEM 209.511719 1557307191.6201
MEM 209.511719 1557307191.7289
MEM 209.511719 1557307191.8398
MEM 209.511719 1557307191.9516
MEM 209.511719 1557307192.0638
MEM 209.511719 1557307192.1757
MEM 209.511719 1557307192.2877
MEM 209.511719 1557307192.3998
MEM 209.511719 1557307192.5121
MEM 209.511719 1557307192.6197
MEM 209.511719 1557307192.7298
MEM 209.511719 1557307192.8384
MEM 209.511719 1557307192.9514
MEM 209.511719 1557307193.0649
MEM 209.511719 1557307193.1785
MEM 209.511719 1557307193.2874
MEM 209.511719 1557307193.4007
MEM 209.511719 1557307193.5132
MEM 209.511719 1557307193.6231
MEM 209.511719 1557307193.7324
MEM 209.511719 1557307193.8435
MEM 209.511719 1557307193.9580
MEM 209.511719 1557307194.0673
MEM 209.511719 1557307194.1803
MEM 209.511719 1557307194.2923
MEM 209.511719 1557307194.4061
MEM 209.511719 1557307194.5191
MEM 209.511719 1557307194.6306
MEM 209.511719 1557307194.7419
MEM 209.511719 1557307194.8512
MEM 209.511719 1557307194.9668
MEM 209.511719 1557307195.0796
MEM 209.511719 1557307195.1945
MEM 209.511719 1557307195.3069
MEM 209.511719 1557307195.4171
MEM 209.511719 1557307195.5298
MEM 209.511719 1557307195.6422
MEM 209.511719 1557307195.7554
MEM 209.511719 1557307195.8685
MEM 209.511719 1557307195.9818
MEM 209.511719 1557307196.0949
MEM 209.511719 1557307196.2084
MEM 209.511719 1557307196.3215
MEM 209.511719 1557307196.4347
MEM 209.511719 1557307196.5470
MEM 209.511719 1557307196.6559
MEM 209.511719 1557307196.7690
MEM 209.511719 1557307196.8806
MEM 209.511719 1557307196.9930
MEM 209.511719 1557307197.1048
MEM 209.511719 1557307197.2166
MEM 209.511719 1557307197.3296
MEM 209.511719 1557307197.4427
MEM 209.511719 1557307197.5558
MEM 209.511719 1557307197.6664
MEM 209.511719 1557307197.7796
MEM 209.511719 1557307197.8931
MEM 209.511719 1557307198.0065
MEM 209.511719 1557307198.1191
MEM 209.511719 1557307198.2281
MEM 209.511719 1557307198.3388
MEM 209.511719 1557307198.4474
MEM 209.511719 1557307198.5605
MEM 209.511719 1557307198.6738
MEM 209.511719 1557307198.7864
MEM 209.511719 1557307198.8985
MEM 209.511719 1557307199.0073
MEM 209.511719 1557307199.1178
MEM 209.511719 1557307199.2293
MEM 209.511719 1557307199.3400
MEM 209.511719 1557307199.4533
MEM 209.511719 1557307199.5651
MEM 209.511719 1557307199.6758
MEM 209.511719 1557307199.7897
MEM 209.511719 1557307199.9018
MEM 209.511719 1557307200.0150
MEM 209.511719 1557307200.1244
MEM 209.511719 1557307200.2334
MEM 209.511719 1557307200.3469
MEM 209.511719 1557307200.4597
MEM 209.511719 1557307200.5703
MEM 209.511719 1557307200.6809
MEM 209.511719 1557307200.7901
MEM 209.511719 1557307200.9004
MEM 209.511719 1557307201.0125
MEM 209.511719 1557307201.1251
MEM 209.511719 1557307201.2365
MEM 209.511719 1557307201.3486
MEM 209.511719 1557307201.4608
MEM 209.511719 1557307201.5732
MEM 209.511719 1557307201.6848
MEM 209.511719 1557307201.7968
MEM 209.511719 1557307201.9066
MEM 209.511719 1557307202.0215
MEM 209.511719 1557307202.1309
MEM 209.511719 1557307202.2424
MEM 209.511719 1557307202.3508
MEM 209.511719 1557307202.4619
MEM 209.511719 1557307202.5726
MEM 209.511719 1557307202.6822
MEM 209.511719 1557307202.7934
MEM 209.511719 1557307202.9020
MEM 209.511719 1557307203.0157
MEM 209.511719 1557307203.1296
MEM 209.511719 1557307203.2402
MEM 209.511719 1557307203.3518
MEM 209.511719 1557307203.4653
MEM 209.511719 1557307203.5761
MEM 209.511719 1557307203.6900
MEM 209.511719 1557307203.8008
MEM 209.511719 1557307203.9108
MEM 209.511719 1557307204.0229
MEM 209.511719 1557307204.1360
MEM 209.511719 1557307204.2470
MEM 209.511719 1557307204.3601
MEM 209.511719 1557307204.4714
MEM 209.511719 1557307204.5807
MEM 209.511719 1557307204.6938
MEM 209.511719 1557307204.8069
MEM 209.511719 1557307204.9150
MEM 209.511719 1557307205.0280
MEM 209.511719 1557307205.1395
MEM 209.511719 1557307205.2508
MEM 209.511719 1557307205.3630
MEM 209.511719 1557307205.4769
MEM 209.511719 1557307205.5912
MEM 209.511719 1557307205.7023
MEM 209.511719 1557307205.8256
MEM 209.511719 1557307205.9364
MEM 209.511719 1557307206.0474
MEM 209.511719 1557307206.1563
MEM 209.511719 1557307206.2664
MEM 209.511719 1557307206.3732
MEM 209.511719 1557307206.4851
MEM 209.511719 1557307206.5943
MEM 209.511719 1557307206.7075
MEM 209.511719 1557307206.8206
MEM 209.511719 1557307206.9315
MEM 209.511719 1557307207.0436
MEM 209.511719 1557307207.1571
MEM 209.511719 1557307207.2686
MEM 209.511719 1557307207.3798
MEM 209.511719 1557307207.4888
MEM 209.511719 1557307207.5981
MEM 209.511719 1557307207.7097
MEM 209.511719 1557307207.8205
MEM 209.511719 1557307207.9318
MEM 209.511719 1557307208.0448
MEM 209.511719 1557307208.1569
MEM 209.511719 1557307208.2700
MEM 209.511719 1557307208.3832
MEM 209.511719 1557307208.4939
MEM 209.511719 1557307208.6032
MEM 209.511719 1557307208.7163
MEM 209.511719 1557307208.8265
MEM 209.511719 1557307208.9361
MEM 209.511719 1557307209.0481
MEM 209.511719 1557307209.1645
MEM 209.511719 1557307209.2746
MEM 209.511719 1557307209.3837
MEM 209.511719 1557307209.4957
MEM 209.511719 1557307209.6045
MEM 209.511719 1557307209.7176
MEM 209.511719 1557307209.8312
MEM 209.511719 1557307209.9418
MEM 209.511719 1557307210.0510
MEM 209.511719 1557307210.1616
MEM 209.511719 1557307210.2730
MEM 209.511719 1557307210.3863
MEM 209.511719 1557307210.4944
MEM 209.511719 1557307210.6055
MEM 209.511719 1557307210.7171
MEM 209.511719 1557307210.8304
MEM 209.511719 1557307210.9434
MEM 209.511719 1557307211.0553
MEM 209.511719 1557307211.1672
MEM 209.511719 1557307211.2801
MEM 209.511719 1557307211.3903
MEM 209.511719 1557307211.5015
MEM 209.511719 1557307211.6147
MEM 209.511719 1557307211.7278
MEM 209.511719 1557307211.8412
MEM 209.511719 1557307211.9539
MEM 209.511719 1557307212.0669
MEM 209.511719 1557307212.1790
MEM 209.511719 1557307212.2915
MEM 209.511719 1557307212.4023
MEM 209.511719 1557307212.5113
MEM 209.511719 1557307212.6244
MEM 209.511719 1557307212.7333
MEM 209.511719 1557307212.8466
MEM 209.511719 1557307212.9586
MEM 209.511719 1557307213.0709
MEM 209.511719 1557307213.1819
MEM 209.511719 1557307213.2943
MEM 209.511719 1557307213.4030
MEM 209.511719 1557307213.5162
MEM 209.511719 1557307213.6297
MEM 209.511719 1557307213.7427
MEM 209.511719 1557307213.8558
MEM 209.511719 1557307213.9689
MEM 209.511719 1557307214.0820
MEM 209.511719 1557307214.1951
MEM 209.511719 1557307214.3082
MEM 209.511719 1557307214.4178
MEM 209.511719 1557307214.5299
MEM 209.511719 1557307214.6398
MEM 209.511719 1557307214.7521
MEM 209.511719 1557307214.8657
MEM 209.511719 1557307214.9788
MEM 209.511719 1557307215.0919
MEM 209.511719 1557307215.2044
MEM 209.511719 1557307215.3174
MEM 209.511719 1557307215.4304
MEM 209.511719 1557307215.5437
MEM 209.511719 1557307215.6568
MEM 209.511719 1557307215.7667
MEM 209.511719 1557307215.8799
MEM 209.511719 1557307215.9931
MEM 209.511719 1557307216.1026
MEM 209.511719 1557307216.2158
MEM 209.511719 1557307216.3255
MEM 209.511719 1557307216.4377
MEM 209.511719 1557307216.5489
MEM 209.511719 1557307216.6603
MEM 209.511719 1557307216.7737
MEM 209.511719 1557307216.8808
MEM 209.511719 1557307216.9938
MEM 209.511719 1557307217.1042
MEM 209.511719 1557307217.2174
MEM 209.511719 1557307217.3254
MEM 209.511719 1557307217.4380
MEM 209.511719 1557307217.5511
MEM 209.511719 1557307217.6642
MEM 209.511719 1557307217.7739
MEM 209.511719 1557307217.8849
MEM 209.511719 1557307217.9979
MEM 209.511719 1557307218.1112
MEM 209.511719 1557307218.2212
MEM 209.511719 1557307218.3333
MEM 209.511719 1557307218.4447
MEM 209.511719 1557307218.5578
MEM 209.511719 1557307218.6695
MEM 209.511719 1557307218.7817
MEM 209.511719 1557307218.8956
MEM 209.511719 1557307219.0057
MEM 209.511719 1557307219.1178
MEM 209.511719 1557307219.2298
MEM 209.511719 1557307219.3421
MEM 209.511719 1557307219.4541
MEM 209.511719 1557307219.5656
MEM 209.511719 1557307219.6739
MEM 209.511719 1557307219.7833
MEM 209.511719 1557307219.8967
MEM 209.511719 1557307220.0100
MEM 209.511719 1557307220.1226
MEM 209.511719 1557307220.2346
MEM 209.511719 1557307220.3468
MEM 209.511719 1557307220.4583
MEM 209.511719 1557307220.5710
MEM 209.511719 1557307220.6797
MEM 209.511719 1557307220.7942
MEM 209.511719 1557307220.9075
MEM 209.511719 1557307221.0159
MEM 209.511719 1557307221.1288
MEM 209.511719 1557307221.2421
MEM 209.511719 1557307221.3521
MEM 209.511719 1557307221.4636
MEM 209.511719 1557307221.5720
MEM 209.511719 1557307221.6837
MEM 209.511719 1557307221.7957
MEM 209.511719 1557307221.9079
MEM 209.511719 1557307222.0171
MEM 209.511719 1557307222.1291
MEM 209.511719 1557307222.2424
MEM 209.511719 1557307222.3506
MEM 209.511719 1557307222.4602
MEM 209.511719 1557307222.5691
MEM 209.511719 1557307222.6823
MEM 209.511719 1557307222.7956
MEM 209.511719 1557307222.9054
MEM 209.511719 1557307223.0187
MEM 209.511719 1557307223.1321
MEM 209.511719 1557307223.2447
MEM 209.511719 1557307223.3566
MEM 209.511719 1557307223.4694
MEM 209.511719 1557307223.5776
MEM 209.511719 1557307223.6909
MEM 209.511719 1557307223.8042
MEM 209.511719 1557307223.9171
MEM 209.511719 1557307224.0293
MEM 209.511719 1557307224.1413
MEM 209.511719 1557307224.2534
MEM 209.511719 1557307224.3655
MEM 209.511719 1557307224.4776
MEM 209.511719 1557307224.5897
MEM 209.511719 1557307224.7017
MEM 209.511719 1557307224.8137
MEM 209.511719 1557307224.9258
MEM 209.511719 1557307225.0392
MEM 209.511719 1557307225.1488
MEM 209.511719 1557307225.2618
MEM 209.511719 1557307225.3736
MEM 209.511719 1557307225.4826
MEM 209.511719 1557307225.5918
MEM 209.511719 1557307225.6996
MEM 209.511719 1557307225.8104
MEM 209.511719 1557307225.9206
MEM 209.511719 1557307226.0318
MEM 209.511719 1557307226.1465
MEM 209.511719 1557307226.2559
MEM 209.511719 1557307226.3685
MEM 209.511719 1557307226.4779
MEM 209.511719 1557307226.5891
MEM 209.511719 1557307226.7008
MEM 209.511719 1557307226.8134
MEM 209.511719 1557307226.9250
MEM 209.511719 1557307227.0352
MEM 209.511719 1557307227.1473
MEM 209.511719 1557307227.2598
MEM 209.511719 1557307227.3723
MEM 209.511719 1557307227.4835
MEM 209.511719 1557307227.5946
MEM 209.511719 1557307227.7029
MEM 209.511719 1557307227.8135
MEM 209.511719 1557307227.9228
MEM 209.511719 1557307228.0318
MEM 209.511719 1557307228.1455
MEM 209.511719 1557307228.2583
MEM 209.511719 1557307228.3697
MEM 209.511719 1557307228.4766
MEM 209.511719 1557307228.5902
MEM 209.511719 1557307228.7001
MEM 209.511719 1557307228.8113
MEM 209.511719 1557307228.9245
MEM 209.511719 1557307229.0349
MEM 209.511719 1557307229.1480
MEM 209.511719 1557307229.2595
MEM 209.511719 1557307229.3706
MEM 209.511719 1557307229.4833
MEM 209.511719 1557307229.5945
MEM 209.511719 1557307229.7075
MEM 209.511719 1557307229.8199
MEM 209.511719 1557307229.9330
MEM 209.511719 1557307230.0460
MEM 209.511719 1557307230.1585
MEM 209.511719 1557307230.2717
MEM 209.511719 1557307230.3826
MEM 209.511719 1557307230.4948
MEM 209.511719 1557307230.6078
MEM 209.511719 1557307230.7209
MEM 209.511719 1557307230.8340
MEM 209.511719 1557307230.9471
MEM 209.511719 1557307231.0590
MEM 209.511719 1557307231.1721
MEM 209.511719 1557307231.2832
MEM 209.511719 1557307231.3963
MEM 209.511719 1557307231.5094
MEM 209.511719 1557307231.6194
MEM 209.511719 1557307231.7327
MEM 209.511719 1557307231.8458
MEM 209.511719 1557307231.9587
MEM 209.511719 1557307232.0685
MEM 209.511719 1557307232.1815
MEM 209.511719 1557307232.2914
MEM 209.511719 1557307232.4015
MEM 209.511719 1557307232.5112
MEM 209.511719 1557307232.6195
MEM 209.511719 1557307232.7340
MEM 209.511719 1557307232.8460
MEM 209.511719 1557307232.9553
MEM 209.511719 1557307233.0641
MEM 209.511719 1557307233.1742
MEM 209.511719 1557307233.2857
MEM 209.511719 1557307233.3984
MEM 209.511719 1557307233.5096
MEM 209.511719 1557307233.6227
MEM 209.511719 1557307233.7348
MEM 209.511719 1557307233.8445
MEM 209.511719 1557307233.9578
MEM 209.511719 1557307234.0709
MEM 209.511719 1557307234.1830
MEM 209.511719 1557307234.2963
MEM 209.511719 1557307234.4090
MEM 209.511719 1557307234.5222
MEM 209.511719 1557307234.6318
MEM 209.511719 1557307234.7401
MEM 209.511719 1557307234.8494
MEM 209.511719 1557307234.9618
MEM 209.511719 1557307235.0721
MEM 209.511719 1557307235.1846
MEM 209.511719 1557307235.2976
MEM 209.511719 1557307235.4108
MEM 209.511719 1557307235.5240
MEM 209.511719 1557307235.6331
MEM 209.511719 1557307235.7462
MEM 209.511719 1557307235.8594
MEM 209.511719 1557307235.9725
MEM 209.511719 1557307236.0818
MEM 209.511719 1557307236.1942
MEM 209.511719 1557307236.3073
MEM 209.511719 1557307236.4204
MEM 209.511719 1557307236.5333
MEM 209.511719 1557307236.6451
MEM 209.511719 1557307236.7582
MEM 209.511719 1557307236.8681
MEM 209.511719 1557307236.9814
MEM 209.511719 1557307237.0922
MEM 209.511719 1557307237.2028
MEM 209.511719 1557307237.3132
MEM 209.511719 1557307237.4217
MEM 209.511719 1557307237.5284
MEM 209.511719 1557307237.6448
MEM 209.511719 1557307237.7538
MEM 209.511719 1557307237.8668
MEM 209.511719 1557307237.9756
MEM 209.511719 1557307238.0887
MEM 209.511719 1557307238.2008
MEM 209.511719 1557307238.3100
MEM 209.511719 1557307238.4228
MEM 209.511719 1557307238.5361
MEM 209.511719 1557307238.6460
MEM 209.511719 1557307238.7592
MEM 209.511719 1557307238.8704
MEM 209.511719 1557307238.9825
MEM 209.511719 1557307239.0958
MEM 209.511719 1557307239.2091
MEM 209.511719 1557307239.3199
MEM 209.511719 1557307239.4333
MEM 209.511719 1557307239.5418
MEM 209.511719 1557307239.6546
MEM 209.511719 1557307239.7678
MEM 209.511719 1557307239.8812
MEM 209.511719 1557307239.9941
MEM 209.511719 1557307240.1061
MEM 209.511719 1557307240.2190
MEM 209.511719 1557307240.3290
MEM 209.511719 1557307240.4422
MEM 209.511719 1557307240.5543
MEM 209.511719 1557307240.6674
MEM 209.511719 1557307240.7800
MEM 209.511719 1557307240.8864
MEM 209.511719 1557307241.0002
MEM 209.511719 1557307241.1114
MEM 209.511719 1557307241.2201
MEM 209.511719 1557307241.3328
MEM 209.511719 1557307241.4460
MEM 209.511719 1557307241.5528
